us,flow,size
1746368436452188,2,512
1746368436453265,2,512
1746368436454279,1,1024
1746368436456348,2,512
1746368436457387,2,512
1746368436458413,1,1024
1746368436460410,2,512
1746368436461439,2,512
1746368436462550,3,1024
1746368436464591,1,1024
1746368436466317,2,512
1746368436467351,1,1024
1746368436469456,2,512
1746368436470551,2,512
1746368436471568,2,512
1746368436472663,1,1024
1746368436474695,2,512
1746368436475752,2,512
1746368436476670,1,1024
1746368436478745,2,512
1746368436479848,2,512
1746368436480914,3,1024
1746368436483014,1,1024
1746368436485066,2,512
1746368436486100,1,1024
1746368436487878,2,512
1746368436488995,2,512
1746368436490047,2,512
1746368436491124,1,1024
1746368436493215,2,512
1746368436494242,2,512
1746368436495284,1,1024
1746368436497198,2,512
1746368436498293,2,512
1746368436499375,3,1024
1746368436501524,1,1024
1746368436503579,2,512
1746368436504606,1,1024
1746368436506673,2,512
1746368436507710,2,512
1746368436508683,2,512
1746368436509690,1,1024
1746368436511810,2,512
1746368436512836,2,512
1746368436513927,1,1024
1746368436515614,2,512
1746368436516665,2,512
1746368436517708,1,1024
1746368436519759,2,512
1746368436520805,2,512
1746368436521855,3,1024
1746368436523909,1,1024
1746368436525960,2,512
1746368436527013,1,1024
1746368436528870,2,512
1746368436529925,2,512
1746368436531005,2,512
1746368436532024,1,1024
1746368436534129,2,512
1746368436535173,2,512
1746368436536252,1,1024
1746368436538298,2,512
1746368436539339,2,512
1746368436540371,1,1024
1746368436542482,2,512
1746368436543505,3,1024
1746368436545564,1,1024
1746368436547637,2,512
1746368436548682,2,512
1746368436549709,1,1024
1746368436551827,2,512
1746368436552861,2,512
1746368436553951,2,512
1746368436554962,1,1024
1746368436557071,2,512
1746368436558144,2,512
1746368436559173,1,1024
1746368436560940,2,512
1746368436562026,3,1024
1746368436564120,1,1024
1746368436566234,2,512
1746368436567273,2,512
1746368436568302,1,1024
1746368436570236,2,512
1746368436571334,2,512
1746368436572405,2,512
1746368436573488,1,1024
1746368436575510,2,512
1746368436576549,2,512
1746368436577599,1,1024
1746368436579652,2,512
1746368436580697,2,512
1746368436581786,3,1024
1746368436583804,1,1024
1746368436585870,2,512
1746368436586926,1,1024
1746368436588685,2,512
1746368436589809,2,512
1746368436590844,2,512
1746368436591874,1,1024
1746368436593947,2,512
1746368436594991,2,512
1746368436596027,1,1024
1746368436597957,2,512
1746368436599044,3,1024
1746368436600736,1,1024
1746368436602806,2,512
1746368436603891,2,512
1746368436604997,2,512
1746368436606019,1,1024
1746368436608117,2,512
1746368436609123,2,512
1746368436610171,1,1024
1746368436612247,2,512
1746368436613326,3,1024
1746368436615439,1,1024
1746368436617476,2,512
1746368436618516,1,1024
1746368436620376,2,512
1746368436621415,2,512
1746368436622493,2,512
1746368436623565,1,1024
1746368436625625,2,512
1746368436626660,2,512
1746368436627517,1,1024
1746368436629583,2,512
1746368436630622,2,512
1746368436631667,3,1024
1746368436633765,1,1024
1746368436635840,2,512
1746368436636883,1,1024
1746368436638945,2,512
1746368436640030,2,512
1746368436641104,2,512
1746368436642160,1,1024
1746368436644239,2,512
1746368436645279,2,512
1746368436646322,1,1024
1746368436648384,2,512
1746368436649438,2,512
1746368436650377,3,1024
1746368436652463,1,1024
1746368436654516,2,512
1746368436655551,1,1024
1746368436657624,2,512
1746368436658733,2,512
1746368436659685,2,512
1746368436660707,1,1024
1746368436662767,2,512
1746368436663815,2,512
1746368436664847,1,1024
1746368436666602,2,512
1746368436667650,2,512
1746368436668716,3,1024
1746368436670828,1,1024
1746368436672947,2,512
1746368436673980,1,1024
1746368436676030,2,512
1746368436677090,2,512
1746368436678133,1,1024
1746368436680119,2,512
1746368436681226,2,512
1746368436682292,2,512
1746368436683326,1,1024
1746368436685415,2,512
1746368436686448,2,512
1746368436687491,1,1024
1746368436689552,2,512
1746368436690620,3,1024
1746368436692719,1,1024
1746368436694788,2,512
1746368436695829,2,512
1746368436696856,1,1024
1746368436698700,2,512
1746368436699735,2,512
1746368436700784,2,512
1746368436701830,1,1024
1746368436703899,2,512
1746368436704967,3,1024
1746368436707066,1,1024
1746368436709176,2,512
1746368436710206,2,512
1746368436711251,1,1024
1746368436713218,2,512
1746368436714289,2,512
1746368436715358,1,1024
1746368436717470,2,512
1746368436718504,2,512
1746368436719553,1,1024
1746368436721395,2,512
1746368436722446,2,512
1746368436723542,3,1024
1746368436725602,1,1024
1746368436727697,2,512
1746368436728742,1,1024
1746368436730809,2,512
1746368436731860,2,512
1746368436732896,1,1024
1746368436735005,2,512
1746368436736040,2,512
1746368436737152,2,512
1746368436738263,1,1024
1746368436739913,2,512
1746368436740984,2,512
1746368436742020,1,1024
1746368436744056,2,512
1746368436745095,2,512
1746368436746145,3,1024
1746368436748224,1,1024
1746368436750273,2,512
1746368436751330,1,1024
1746368436753290,2,512
1746368436754320,2,512
1746368436755268,2,512
1746368436756319,1,1024
1746368436758326,2,512
1746368436759374,2,512
1746368436760410,1,1024
1746368436762316,2,512
1746368436763356,3,1024
1746368436765456,1,1024
1746368436767510,2,512
1746368436768547,2,512
1746368436769620,1,1024
1746368436771631,2,512
1746368436772727,2,512
1746368436773716,2,512
1746368436774742,1,1024
1746368436776821,2,512
1746368436777898,2,512
1746368436778936,1,1024
1746368436781016,2,512
1746368436782051,3,1024
1746368436783999,1,1024
1746368436786115,2,512
1746368436787158,2,512
1746368436788207,1,1024
1746368436790254,2,512
1746368436791277,2,512
1746368436792307,2,512
1746368436793361,1,1024
1746368436795434,2,512
1746368436796459,2,512
1746368436797496,1,1024
1746368436799580,2,512
1746368436800502,3,1024
1746368436802345,1,1024
1746368436804417,2,512
1746368436805463,2,512
1746368436806504,1,1024
1746368436808568,2,512
1746368436809604,2,512
1746368436810644,2,512
1746368436811697,1,1024
1746368436813772,2,512
1746368436814813,3,1024
1746368436816869,1,1024
1746368436818968,2,512
1746368436819881,2,512
1746368436820929,1,1024
1746368436823032,2,512
1746368436824118,2,512
1746368436825154,1,1024
1746368436827222,2,512
1746368436828267,2,512
1746368436829201,3,1024
1746368436831237,1,1024
1746368436833284,2,512
1746368436834330,1,1024
1746368436836278,2,512
1746368436837307,2,512
1746368436838426,2,512
1746368436839492,1,1024
1746368436841485,2,512
1746368436842530,2,512
1746368436843607,1,1024
1746368436845710,2,512
1746368436846717,2,512
1746368436847731,1,1024
1746368436849802,2,512
1746368436850890,2,512
1746368436851894,3,1024
1746368436853917,1,1024
1746368436855983,2,512
1746368436857019,1,1024
1746368436859104,2,512
1746368436860136,2,512
1746368436861233,2,512
1746368436862169,1,1024
1746368436864280,2,512
1746368436865358,2,512
1746368436866437,1,1024
1746368436868506,2,512
1746368436869541,2,512
1746368436870587,1,1024
1746368436872708,2,512
1746368436873724,3,1024
1746368436875779,1,1024
1746368436877895,2,512
1746368436878923,2,512
1746368436879957,1,1024
1746368436882030,2,512
1746368436883067,2,512
1746368436884106,2,512
1746368436885167,1,1024
1746368436887223,2,512
1746368436888269,2,512
1746368436889328,1,1024
1746368436891205,2,512
1746368436892247,3,1024
1746368436894337,1,1024
1746368436896407,2,512
1746368436897430,2,512
1746368436898471,1,1024
1746368436900532,2,512
1746368436901573,2,512
1746368436902688,2,512
1746368436903796,1,1024
1746368436905892,2,512
1746368436906965,2,512
1746368436907992,1,1024
1746368436910063,2,512
1746368436911084,2,512
1746368436912119,1,1024
1746368436914222,2,512
1746368436915297,3,1024
1746368436917344,1,1024
1746368436919420,2,512
1746368436920451,2,512
1746368436921512,1,1024
1746368436923575,2,512
1746368436924544,2,512
1746368436925580,2,512
1746368436926624,1,1024
1746368436928697,2,512
1746368436929739,2,512
1746368436930787,1,1024
1746368436932847,2,512
1746368436933874,3,1024
1746368436935952,1,1024
1746368436937839,2,512
1746368436938873,2,512
1746368436939920,1,1024
1746368436941990,2,512
1746368436943019,2,512
1746368436944089,2,512
1746368436945110,1,1024
1746368436947080,2,512
1746368436948156,3,1024
1746368436950199,1,1024
1746368436952283,2,512
1746368436953320,2,512
1746368436954366,1,1024
1746368436956439,2,512
1746368436957489,2,512
1746368436958516,1,1024
1746368436960633,2,512
1746368436961641,2,512
1746368436962666,1,1024
1746368436964575,2,512
1746368436965695,2,512
1746368436966710,3,1024
1746368436968773,1,1024
1746368436970842,2,512
1746368436971874,1,1024
1746368436973927,2,512
1746368436974963,2,512
1746368436976048,2,512
1746368436977077,1,1024
1746368436979184,2,512
1746368436980213,2,512
1746368436981252,1,1024
1746368436983333,2,512
1746368436984360,2,512
1746368436985398,1,1024
1746368436987477,2,512
1746368436988520,2,512
1746368436989606,3,1024
1746368436991664,1,1024
1746368436993740,2,512
1746368436994596,1,1024
1746368436996711,2,512
1746368436997768,2,512
1746368436998839,2,512
1746368436999867,1,1024
1746368437001931,2,512
1746368437002970,2,512
1746368437004011,1,1024
1746368437005915,2,512
1746368437006981,2,512
1746368437008064,3,1024
1746368437010132,1,1024
1746368437012195,2,512
1746368437013230,1,1024
1746368437015295,2,512
1746368437016319,2,512
1746368437017362,1,1024
1746368437019451,2,512
1746368437020490,2,512
1746368437021533,2,512
1746368437022565,1,1024
1746368437024638,2,512
1746368437025676,2,512
1746368437026716,1,1024
1746368437028783,2,512
1746368437029860,2,512
1746368437030882,1,1024
1746368437032952,2,512
1746368437033862,3,1024
1746368437035919,1,1024
1746368437037996,2,512
1746368437039042,2,512
1746368437040078,1,1024
1746368437042142,2,512
1746368437043189,2,512
1746368437044129,2,512
1746368437045126,1,1024
1746368437047234,2,512
1746368437048275,2,512
1746368437049353,1,1024
1746368437051415,2,512
1746368437052494,3,1024
1746368437054589,1,1024
1746368437056654,2,512
1746368437057699,2,512
1746368437058808,1,1024
1746368437060824,2,512
1746368437061874,2,512
1746368437062909,1,1024
1746368437064988,2,512
1746368437066038,2,512
1746368437067088,1,1024
1746368437069153,2,512
1746368437070227,2,512
1746368437071284,3,1024
1746368437073398,1,1024
1746368437075508,2,512
1746368437076543,1,1024
1746368437078284,2,512
1746368437079326,2,512
1746368437080367,2,512
1746368437081451,1,1024
1746368437083512,2,512
1746368437084561,2,512
1746368437085583,1,1024
1746368437087493,2,512
1746368437088568,2,512
1746368437089637,3,1024
1746368437091714,1,1024
1746368437093788,2,512
1746368437094821,1,1024
1746368437096912,2,512
1746368437097968,2,512
1746368437099119,2,512
1746368437100211,1,1024
1746368437102276,2,512
1746368437103325,2,512
1746368437104368,1,1024
1746368437106447,2,512
1746368437107524,2,512
1746368437108566,1,1024
1746368437110681,2,512
1746368437111732,2,512
1746368437112774,3,1024
1746368437114521,1,1024
1746368437116566,2,512
1746368437117612,2,512
1746368437118685,1,1024
1746368437120765,2,512
1746368437121817,2,512
1746368437122862,1,1024
1746368437124636,2,512
1746368437125684,2,512
1746368437126726,3,1024
1746368437128808,1,1024
1746368437130905,2,512
1746368437131947,1,1024
1746368437134023,2,512
1746368437135072,2,512
1746368437136124,1,1024
1746368437138199,2,512
1746368437139249,2,512
1746368437140329,2,512
1746368437141370,1,1024
1746368437143459,2,512
1746368437144508,2,512
1746368437145551,1,1024
1746368437147627,2,512
1746368437148702,2,512
1746368437149757,1,1024
1746368437151696,2,512
1746368437152691,3,1024
1746368437154594,1,1024
1746368437156266,2,512
1746368437157418,2,512
1746368437158353,2,512
1746368437159403,1,1024
1746368437161476,2,512
1746368437162534,3,1024
1746368437164607,1,1024
1746368437166312,2,512
1746368437167381,2,512
1746368437168407,1,1024
1746368437170493,2,512
1746368437171537,2,512
1746368437172572,1,1024
1746368437174674,2,512
1746368437175700,2,512
1746368437176752,3,1024
1746368437178824,1,1024
1746368437180903,2,512
1746368437181945,1,1024
1746368437184062,2,512
1746368437185094,2,512
1746368437186149,2,512
1746368437187200,1,1024
1746368437189326,2,512
1746368437190364,2,512
1746368437191407,1,1024
1746368437193475,2,512
1746368437194527,2,512
1746368437195437,3,1024
1746368437197566,1,1024
1746368437199635,2,512
1746368437200660,1,1024
1746368437202468,2,512
1746368437203535,2,512
1746368437204583,2,512
1746368437205660,1,1024
1746368437207715,2,512
1746368437208750,2,512
1746368437209817,1,1024
1746368437211686,2,512
1746368437212755,3,1024
1746368437214810,1,1024
1746368437216667,2,512
1746368437217723,2,512
1746368437218835,2,512
1746368437219906,1,1024
1746368437221982,2,512
1746368437223001,2,512
1746368437224053,1,1024
1746368437226128,2,512
1746368437227162,3,1024
1746368437229256,1,1024
1746368437231328,2,512
1746368437232355,2,512
1746368437233397,1,1024
1746368437235480,2,512
1746368437236527,2,512
1746368437237571,1,1024
1746368437239341,2,512
1746368437240386,2,512
1746368437241420,2,512
1746368437242458,1,1024
1746368437244537,2,512
1746368437245616,3,1024
1746368437247702,1,1024
1746368437249547,2,512
1746368437250571,1,1024
1746368437252598,2,512
1746368437253647,2,512
1746368437254699,2,512
1746368437255749,1,1024
1746368437257823,2,512
1746368437258860,2,512
1746368437259899,1,1024
1746368437261875,2,512
1746368437262889,2,512
1746368437263972,3,1024
1746368437266060,1,1024
1746368437268158,2,512
1746368437269019,1,1024
1746368437271092,2,512
1746368437272133,2,512
1746368437273175,2,512
1746368437274258,1,1024
1746368437276314,2,512
1746368437277380,2,512
1746368437278432,1,1024
1746368437280527,2,512
1746368437281565,3,1024
1746368437283644,1,1024
1746368437285699,2,512
1746368437286744,2,512
1746368437287841,1,1024
1746368437289893,2,512
1746368437290996,2,512
1746368437291982,1,1024
1746368437294032,2,512
1746368437295069,2,512
1746368437295976,2,512
1746368437297044,1,1024
1746368437299121,2,512
1746368437300144,3,1024
1746368437302256,1,1024
1746368437304312,2,512
1746368437305341,1,1024
1746368437307467,2,512
1746368437308494,2,512
1746368437309548,2,512
1746368437310575,1,1024
1746368437312646,2,512
1746368437313689,2,512
1746368437314561,1,1024
1746368437316640,2,512
1746368437317684,2,512
1746368437318740,3,1024
1746368437320865,1,1024
1746368437322924,2,512
1746368437323953,1,1024
1746368437325933,2,512
1746368437326979,2,512
1746368437328025,2,512
1746368437329107,1,1024
1746368437330928,2,512
1746368437331981,2,512
1746368437333007,1,1024
1746368437335070,2,512
1746368437336119,2,512
1746368437337169,3,1024
1746368437339239,1,1024
1746368437341293,2,512
1746368437342320,1,1024
1746368437344413,2,512
1746368437345496,2,512
1746368437346530,2,512
1746368437347621,1,1024
1746368437349673,2,512
1746368437350711,2,512
1746368437351749,1,1024
1746368437353832,2,512
1746368437354872,2,512
1746368437355885,3,1024
1746368437357934,1,1024
1746368437360002,2,512
1746368437360941,1,1024
1746368437362828,2,512
1746368437363873,2,512
1746368437364927,2,512
1746368437365968,1,1024
1746368437368048,2,512
1746368437369152,2,512
1746368437370160,1,1024
1746368437371923,2,512
1746368437372962,2,512
1746368437373829,3,1024
1746368437375885,1,1024
1746368437377980,2,512
1746368437379013,1,1024
1746368437380997,2,512
1746368437382070,2,512
1746368437383092,1,1024
1746368437385192,2,512
1746368437386220,2,512
1746368437387261,2,512
1746368437388397,1,1024
1746368437390446,2,512
1746368437391472,3,1024
1746368437393557,1,1024
1746368437395612,2,512
1746368437396634,2,512
1746368437397685,1,1024
1746368437399551,2,512
1746368437400591,2,512
1746368437401625,1,1024
1746368437403691,2,512
1746368437404744,2,512
1746368437405770,2,512
1746368437406857,1,1024
1746368437408724,2,512
1746368437409780,3,1024
1746368437411845,1,1024
1746368437413940,2,512
1746368437414927,2,512
1746368437415940,1,1024
1746368437417996,2,512
1746368437419060,2,512
1746368437420084,1,1024
1746368437421862,2,512
1746368437422920,2,512
1746368437424004,3,1024
1746368437426068,1,1024
1746368437428137,2,512
1746368437429167,1,1024
1746368437431083,2,512
1746368437432158,2,512
1746368437433185,2,512
1746368437434224,1,1024
1746368437436298,2,512
1746368437437353,2,512
1746368437438380,1,1024
1746368437440465,2,512
1746368437441530,2,512
1746368437442560,3,1024
1746368437444681,1,1024
1746368437446424,2,512
1746368437447265,2,512
1746368437448356,1,1024
1746368437450465,2,512
1746368437451537,2,512
1746368437452669,1,1024
1746368437454671,2,512
1746368437455695,2,512
1746368437456609,1,1024
1746368437458518,2,512
1746368437459629,2,512
1746368437460677,3,1024
1746368437462738,1,1024
1746368437464841,2,512
1746368437465875,1,1024
1746368437467982,2,512
1746368437469067,2,512
1746368437470105,1,1024
1746368437472179,2,512
1746368437473210,2,512
1746368437474259,1,1024
1746368437476326,2,512
1746368437477375,2,512
1746368437478334,2,512
1746368437479417,1,1024
1746368437481465,2,512
1746368437482487,2,512
1746368437483528,1,1024
1746368437485606,2,512
1746368437486638,3,1024
1746368437488694,1,1024
1746368437490533,2,512
1746368437491581,2,512
1746368437492611,1,1024
1746368437494703,2,512
1746368437495749,2,512
1746368437496756,1,1024
1746368437498826,2,512
1746368437499824,2,512
1746368437500881,3,1024
1746368437502947,1,1024
1746368437505006,2,512
1746368437506039,1,1024
1746368437508096,2,512
1746368437509152,2,512
1746368437510278,2,512
1746368437511363,1,1024
1746368437513450,2,512
1746368437514521,2,512
1746368437515594,1,1024
1746368437517640,2,512
1746368437518690,2,512
1746368437519726,1,1024
1746368437521833,2,512
1746368437522864,2,512
1746368437523951,3,1024
1746368437526083,1,1024
1746368437528185,2,512
1746368437529214,1,1024
1746368437531287,2,512
1746368437532313,2,512
1746368437533299,2,512
1746368437534462,1,1024
1746368437536479,2,512
1746368437537572,2,512
1746368437538672,1,1024
1746368437540728,2,512
1746368437541798,2,512
1746368437542852,1,1024
1746368437544894,2,512
1746368437545939,2,512
1746368437546964,1,1024
1746368437549040,2,512
1746368437550069,2,512
1746368437551114,3,1024
1746368437553169,1,1024
1746368437555063,2,512
1746368437556096,1,1024
1746368437557855,2,512
1746368437558904,2,512
1746368437559954,2,512
1746368437560799,1,1024
1746368437562866,2,512
1746368437563954,2,512
1746368437565026,3,1024
1746368437567130,1,1024
1746368437569226,2,512
1746368437570260,1,1024
1746368437572001,2,512
1746368437573083,2,512
1746368437574149,2,512
1746368437575219,1,1024
1746368437577277,2,512
1746368437578318,2,512
1746368437579357,1,1024
1746368437581356,2,512
1746368437582489,2,512
1746368437583567,3,1024
1746368437585678,1,1024
1746368437587734,2,512
1746368437588775,1,1024
1746368437590840,2,512
1746368437591883,2,512
1746368437592921,1,1024
1746368437594989,2,512
1746368437596027,2,512
1746368437597116,2,512
1746368437598194,1,1024
1746368437600255,2,512
1746368437601310,2,512
1746368437602327,1,1024
1746368437604442,2,512
1746368437605483,2,512
1746368437606567,3,1024
1746368437608667,1,1024
1746368437610729,2,512
1746368437611764,1,1024
1746368437613838,2,512
1746368437614878,2,512
1746368437615962,2,512
1746368437616994,1,1024
1746368437618949,2,512
1746368437620005,2,512
1746368437621030,1,1024
1746368437623108,2,512
1746368437624193,2,512
1746368437625221,3,1024
1746368437627332,1,1024
1746368437629409,2,512
1746368437630224,1,1024
1746368437632313,2,512
1746368437633409,2,512
1746368437634461,2,512
1746368437635494,1,1024
1746368437637570,2,512
1746368437638615,2,512
1746368437639649,1,1024
1746368437641741,3,1024
1746368437643878,1,1024
1746368437646000,3,1024
1746368437648132,3,1024
1746368437650189,1,1024
1746368437652294,3,1024
1746368437654357,1,1024
1746368437656457,3,1024
1746368437658511,1,1024
1746368437660580,3,1024
1746368437662472,1,1024
1746368437664569,3,1024
1746368437666628,3,1024
1746368437668740,1,1024
1746368437670838,3,1024
1746368437672950,1,1024
1746368437675029,3,1024
1746368437677084,1,1024
1746368437679168,3,1024
1746368437680941,3,1024
1746368437682978,1,1024
1746368437685079,3,1024
1746368437687147,1,1024
1746368437689256,3,1024
1746368437691267,1,1024
1746368437693402,3,1024
1746368437695443,1,1024
1746368437697543,3,1024
1746368437699692,1,1024
1746368437701799,3,1024
1746368437703858,3,1024
1746368437705955,1,1024
1746368437707995,3,1024
1746368437710068,1,1024
1746368437712126,3,1024
1746368437714195,1,1024
1746368437716251,3,1024
1746368437718310,1,1024
1746368437720392,3,1024
1746368437722490,3,1024
1746368437724551,1,1024
1746368437726665,3,1024
1746368437728782,1,1024
1746368437730862,3,1024
1746368437732967,1,1024
1746368437735057,3,1024
1746368437737107,1,1024
1746368437739053,3,1024
1746368437741125,3,1024
1746368437743225,1,1024
1746368437745174,3,1024
1746368437747269,1,1024
1746368437749354,3,1024
1746368437751466,1,1024
1746368437753516,3,1024
1746368437755235,3,1024
1746368437757343,1,1024
1746368437759456,3,1024
1746368437761525,1,1024
1746368437763599,3,1024
1746368437765658,1,1024
1746368437767775,3,1024
1746368437769883,1,1024
1746368437771970,3,1024
1746368437774078,1,1024
1746368437775738,3,1024
1746368437777843,3,1024
1746368437779952,1,1024
1746368437782059,3,1024
1746368437784139,1,1024
1746368437786214,3,1024
1746368437788295,1,1024
1746368437790375,3,1024
1746368437792438,1,1024
1746368437794519,3,1024
1746368437796653,3,1024
1746368437798684,1,1024
1746368437800753,3,1024
1746368437802853,1,1024
1746368437804968,3,1024
1746368437807018,1,1024
1746368437809122,3,1024
1746368437811191,1,1024
1746368437813275,3,1024
1746368437815331,1,1024
1746368437817413,3,1024
1746368437819520,3,1024
1746368437821633,1,1024
1746368437823713,3,1024
1746368437825775,1,1024
1746368437827871,3,1024
1746368437829949,1,1024
1746368437832039,3,1024
1746368437833802,3,1024
1746368437835902,1,1024
1746368437837977,3,1024
1746368437840078,1,1024
1746368437842143,3,1024
1746368437844239,1,1024
1746368437846338,3,1024
1746368437848121,1,1024
1746368437850239,3,1024
1746368437852308,3,1024
1746368437854389,1,1024
1746368437856485,3,1024
1746368437858565,1,1024
1746368437860679,3,1024
1746368437862754,1,1024
1746368437864841,3,1024
1746368437866606,1,1024
1746368437868603,3,1024
1746368437870698,3,1024
1746368437872784,1,1024
1746368437874852,3,1024
1746368437876954,1,1024
1746368437879031,3,1024
1746368437881112,1,1024
1746368437882939,3,1024
1746368437885018,1,1024
1746368437887103,3,1024
1746368437889177,3,1024
1746368437891267,1,1024
1746368437893526,3,1024
1746368437895638,1,1024
1746368437897355,3,1024
1746368437899473,3,1024
1746368437901722,1,1024
1746368437903833,3,1024
1746368437905977,1,1024
1746368437908098,3,1024
1746368437910204,1,1024
1746368437911986,3,1024
1746368437914152,3,1024
1746368437916262,1,1024
1746368437918413,3,1024
1746368437920504,1,1024
1746368437922606,3,1024
1746368437924648,1,1024
1746368437926739,3,1024
1746368437928832,3,1024
1746368437930923,1,1024
1746368437933185,3,1024
1746368437935366,1,1024
1746368437937549,3,1024
1746368437939659,1,1024
1746368437941813,3,1024
1746368437943954,1,1024
1746368437946069,3,1024
1746368437948233,3,1024
1746368437950235,1,1024
1746368437952366,3,1024
1746368437954407,1,1024
1746368437956536,3,1024
1746368437958608,1,1024
1746368437960657,3,1024
1746368437962361,3,1024
1746368437964444,1,1024
1746368437966243,3,1024
1746368437968315,1,1024
1746368437970395,3,1024
1746368437972636,1,1024
1746368437974543,3,1024
1746368437976599,1,1024
1746368437978732,3,1024
1746368437980800,3,1024
1746368437982889,1,1024
1746368437984977,3,1024
1746368437987034,1,1024
1746368437989130,3,1024
1746368437991195,1,1024
1746368437993292,3,1024
1746368437995334,1,1024
1746368437997426,3,1024
1746368437999503,3,1024
1746368438001583,1,1024
1746368438003654,3,1024
1746368438005759,1,1024
1746368438007820,3,1024
1746368438009957,1,1024
1746368438012016,3,1024
1746368438014088,1,1024
1746368438016177,3,1024
1746368438018149,3,1024
1746368438020202,1,1024
1746368438022262,3,1024
1746368438024371,1,1024
1746368438026437,3,1024
1746368438028517,1,1024
1746368438030622,3,1024
1746368438032664,1,1024
1746368438034841,3,1024
1746368438036860,1,1024
1746368438038814,3,1024
1746368438040933,3,1024
1746368438042999,1,1024
1746368438045093,3,1024
1746368438047179,1,1024
1746368438049275,3,1024
1746368438051337,1,1024
1746368438053418,3,1024
1746368438055240,1,1024
1746368438057319,3,1024
1746368438059408,3,1024
1746368438061493,1,1024
1746368438063593,3,1024
1746368438065724,1,1024
1746368438067774,3,1024
1746368438069843,1,1024
1746368438071941,3,1024
1746368438074021,1,1024
1746368438076090,3,1024
1746368438078172,3,1024
1746368438080246,1,1024
1746368438082327,3,1024
1746368438084391,1,1024
1746368438086491,3,1024
1746368438088548,1,1024
1746368438090657,3,1024
1746368438092722,1,1024
1746368438094898,3,1024
1746368438097117,3,1024
1746368438099011,1,1024
1746368438101105,3,1024
1746368438102949,1,1024
1746368438105039,3,1024
1746368438106752,3,1024
1746368438108814,1,1024
1746368438110979,3,1024
1746368438113040,1,1024
1746368438115192,3,1024
1746368438117310,1,1024
1746368438119223,3,1024
1746368438121318,3,1024
1746368438123389,1,1024
1746368438125459,3,1024
1746368438127550,1,1024
1746368438129627,3,1024
1746368438131865,1,1024
1746368438133949,3,1024
1746368438136057,3,1024
1746368438138169,1,1024
1746368438140314,3,1024
1746368438142396,1,1024
1746368438144466,3,1024
1746368438146549,1,1024
1746368438148623,3,1024
1746368438150771,1,1024
1746368438152864,3,1024
1746368438154969,3,1024
1746368438157133,1,1024
1746368438159278,3,1024
1746368438161432,1,1024
1746368438163554,3,1024
1746368438165608,1,1024
1746368438167692,3,1024
1746368438169564,3,1024
1746368438171754,1,1024
1746368438173841,3,1024
1746368438175655,1,1024
1746368438177737,3,1024
1746368438179876,1,1024
1746368438181970,3,1024
1746368438184037,3,1024
1746368438186103,1,1024
1746368438188184,3,1024
1746368438190364,1,1024
1746368438192481,3,1024
1746368438194551,1,1024
1746368438196704,3,1024
1746368438198800,1,1024
1746368438200935,3,1024
1746368438203052,3,1024
1746368438205117,1,1024
1746368438207202,3,1024
1746368438209280,1,1024
1746368438211311,3,1024
1746368438213425,1,1024
1746368438215556,3,1024
1746368438217677,3,1024
1746368438219767,1,1024
1746368438221884,3,1024
1746368438224005,1,1024
1746368438226096,3,1024
1746368438228169,1,1024
1746368438230360,3,1024
1746368438232294,3,1024
1746368438234377,1,1024
1746368438236504,3,1024
1746368438238642,1,1024
1746368438240785,3,1024
1746368438242900,1,1024
1746368438245019,3,1024
1746368438247093,1,1024
1746368438249265,3,1024
1746368438251395,3,1024
1746368438253515,1,1024
1746368438255647,3,1024
1746368438257772,1,1024
1746368438259897,3,1024
1746368438261620,1,1024
1746368438263804,3,1024
1746368438265904,3,1024
1746368438267973,1,1024
1746368438270075,3,1024
1746368438272171,1,1024
1746368438273918,3,1024
1746368438275985,1,1024
1746368438278094,3,1024
1746368438280231,3,1024
1746368438282353,1,1024
1746368438284484,3,1024
1746368438286581,1,1024
1746368438288645,3,1024
1746368438290776,1,1024
1746368438292737,3,1024
1746368438294841,3,1024
1746368438296971,1,1024
1746368438299084,3,1024
1746368438301177,1,1024
1746368438303251,3,1024
1746368438305497,3,1024
1746368438307486,1,1024
1746368438309765,3,1024
1746368438311890,1,1024
1746368438314032,3,1024
1746368438316103,1,1024
1746368438318006,3,1024
1746368438320073,3,1024
1746368438322206,1,1024
1746368438324301,3,1024
1746368438326099,1,1024
1746368438328210,3,1024
1746368438330297,1,1024
1746368438332413,3,1024
1746368438334543,3,1024
1746368438336655,1,1024
1746368438338800,3,1024
1746368438340917,1,1024
1746368438342711,3,1024
1746368438344590,3,1024
1746368438346729,1,1024
1746368438348663,3,1024
1746368438350844,1,1024
1746368438352934,3,1024
1746368438355005,1,1024
1746368438357093,3,1024
1746368438359355,3,1024
1746368438361457,1,1024
1746368438363568,3,1024
1746368438365623,1,1024
1746368438367931,3,1024
1746368438370000,1,1024
1746368438372069,3,1024
1746368438374138,1,1024
1746368438376310,3,1024
1746368438378304,3,1024
1746368438380427,1,1024
1746368438382588,3,1024
1746368438384741,1,1024
1746368438386816,3,1024
1746368438388693,1,1024
1746368438390778,3,1024
1746368438392864,3,1024
1746368438394925,1,1024
1746368438397030,3,1024
1746368438399098,1,1024
1746368438401177,3,1024
1746368438403241,1,1024
1746368438405132,3,1024
1746368438407214,3,1024
1746368438409270,1,1024
1746368438411361,3,1024
1746368438413127,1,1024
1746368438415197,3,1024
1746368438417297,1,1024
