us,flow,size,rtt_us
1746368435278967,1,1024,0
1746368435279056,2,512,0
1746368435281447,2,512,0
1746368435282661,3,1024,0
1746368435283637,1,1024,0
1746368435283972,2,512,0
1746368435286351,2,512,0
1746368435287329,3,1024,0
1746368435288387,1,1024,0
1746368435288727,2,512,0
1746368435291112,2,512,0
1746368435291612,3,1024,0
1746368435293048,1,1024,0
1746368435293485,2,512,0
1746368435295868,2,512,0
1746368435296280,3,1024,0
1746368435297728,1,1024,0
1746368435298291,2,512,0
1746368435300582,3,1024,0
1746368435300978,2,512,0
1746368435302874,1,1024,0
1746368435303541,2,512,0
1746368435305573,3,1024,0
1746368435306144,2,512,0
1746368435307712,1,1024,0
1746368435308596,2,512,0
1746368435310808,3,1024,0
1746368435310983,2,512,0
1746368435312400,1,1024,0
1746368435313375,2,512,0
1746368435315513,3,1024,0
1746368435315786,2,512,0
1746368435317075,1,1024,0
1746368435318177,2,512,0
1746368435320179,3,1024,0
1746368435320568,2,512,0
1746368435321738,1,1024,0
1746368435322950,2,512,0
1746368435324841,3,1024,0
1746368435325157,2,512,0
1746368435326394,1,1024,0
1746368435327780,2,512,0
1746368435329573,3,1024,0
1746368435330208,2,512,0
1746368435331083,1,1024,0
1746368435332601,2,512,0
1746368435334223,3,1024,0
1746368435334999,2,512,0
1746368435335753,1,1024,0
1746368435337378,2,512,0
1746368435338869,3,1024,0
1746368435339765,2,512,0
1746368435340415,1,1024,0
1746368435342176,2,512,0
1746368435343394,3,1024,0
1746368435344566,2,512,0
1746368435345061,1,1024,0
1746368435346946,2,512,0
1746368435348087,3,1024,0
1746368435349178,2,512,0
1746368435349712,1,1024,0
1746368435351509,2,512,0
1746368435352801,3,1024,0
1746368435354447,1,1024,0
1746368435354487,2,512,0
1746368435357044,2,512,0
1746368435357755,3,1024,0
1746368435358913,1,1024,0
1746368435359619,2,512,0
1746368435362247,2,512,0
1746368435362599,3,1024,0
1746368435363633,1,1024,0
1746368435364802,2,512,0
1746368435367442,3,1024,0
1746368435367479,2,512,0
1746368435368363,1,1024,0
1746368435370052,2,512,0
1746368435372127,3,1024,0
1746368435372446,2,512,0
1746368435373102,1,1024,0
1746368435374836,2,512,0
1746368435376805,3,1024,0
1746368435377220,2,512,0
1746368435377759,1,1024,0
1746368435379610,2,512,0
1746368435381459,3,1024,0
1746368435381991,2,512,0
1746368435382420,1,1024,0
1746368435384383,2,512,0
1746368435386124,3,1024,0
1746368435386768,2,512,0
1746368435386770,1,1024,0
1746368435389152,2,512,0
1746368435390805,3,1024,0
1746368435391438,1,1024,0
1746368435391547,2,512,0
1746368435393929,2,512,0
1746368435395474,3,1024,0
1746368435396100,1,1024,0
1746368435396320,2,512,0
1746368435398718,2,512,0
1746368435400123,3,1024,0
1746368435400745,1,1024,0
1746368435401111,2,512,0
1746368435403493,2,512,0
1746368435404770,3,1024,0
1746368435405393,1,1024,0
1746368435405866,2,512,0
1746368435408248,2,512,0
1746368435409416,3,1024,0
1746368435410041,1,1024,0
1746368435410677,2,512,0
1746368435413061,2,512,0
1746368435414077,3,1024,0
1746368435414704,1,1024,0
1746368435415442,2,512,0
1746368435417832,2,512,0
1746368435418729,3,1024,0
1746368435419366,1,1024,0
1746368435420225,2,512,0
1746368435422608,2,512,0
1746368435423421,3,1024,0
1746368435424018,1,1024,0
1746368435424984,2,512,0
1746368435427374,2,512,0
1746368435428090,3,1024,0
1746368435428668,1,1024,0
1746368435429756,2,512,0
1746368435432190,2,512,0
1746368435432741,3,1024,0
1746368435433329,1,1024,0
1746368435434575,2,512,0
1746368435436961,2,512,0
1746368435437384,3,1024,0
1746368435437971,1,1024,0
1746368435439340,2,512,0
1746368435441722,2,512,0
1746368435442032,3,1024,0
1746368435442471,1,1024,0
1746368435444101,2,512,0
1746368435446476,2,512,0
1746368435446667,3,1024,0
1746368435447149,1,1024,0
1746368435448858,2,512,0
1746368435451312,3,1024,0
1746368435451252,2,512,0
1746368435451805,1,1024,0
1746368435453808,2,512,0
1746368435455998,3,1024,0
1746368435456178,2,512,0
1746368435456316,1,1024,0
1746368435458535,2,512,0
1746368435460511,3,1024,0
1746368435460913,2,512,0
1746368435460968,1,1024,0
1746368435463278,2,512,0
1746368435465182,3,1024,0
1746368435465628,2,512,0
1746368435465618,1,1024,0
1746368435467984,2,512,0
1746368435469820,3,1024,0
1746368435470276,1,1024,0
1746368435470343,2,512,0
1746368435472731,2,512,0
1746368435474460,3,1024,0
1746368435474842,1,1024,0
1746368435475122,2,512,0
1746368435477501,2,512,0
1746368435479116,3,1024,0
1746368435479493,1,1024,0
1746368435479871,2,512,0
1746368435482247,2,512,0
1746368435483760,3,1024,0
1746368435484138,1,1024,0
1746368435484639,2,512,0
1746368435487039,2,512,0
1746368435488408,3,1024,0
1746368435488412,1,1024,0
1746368435489449,2,512,0
1746368435491838,2,512,0
1746368435492667,1,1024,0
1746368435493045,3,1024,0
1746368435494206,2,512,0
1746368435496617,2,512,0
1746368435497341,1,1024,0
1746368435497345,3,1024,0
1746368435499009,2,512,0
1746368435501396,2,512,0
1746368435501399,1,1024,0
1746368435502021,3,1024,0
1746368435503779,2,512,0
1746368435506068,2,512,0
1746368435506062,1,1024,0
1746368435506671,3,1024,0
1746368435508456,2,512,0
1746368435510737,1,1024,0
1746368435510842,2,512,0
1746368435511342,3,1024,0
1746368435513133,2,512,0
1746368435515221,1,1024,0
1746368435515553,2,512,0
1746368435515987,3,1024,0
1746368435517953,2,512,0
1746368435519899,1,1024,0
1746368435520344,2,512,0
1746368435520641,3,1024,0
1746368435522724,2,512,0
1746368435524440,1,1024,0
1746368435525104,2,512,0
1746368435525281,3,1024,0
1746368435527495,2,512,0
1746368435528734,1,1024,0
1746368435529880,2,512,0
1746368435529925,3,1024,0
1746368435532262,2,512,0
1746368435533408,1,1024,0
1746368435534597,3,1024,0
1746368435534782,2,512,0
1746368435537222,2,512,0
1746368435538070,1,1024,0
1746368435539360,3,1024,0
1746368435539600,2,512,0
1746368435541975,2,512,0
1746368435542731,1,1024,0
1746368435544012,3,1024,0
1746368435544353,2,512,0
1746368435546724,2,512,0
1746368435547384,1,1024,0
1746368435548668,3,1024,0
1746368435549095,2,512,0
1746368435551472,2,512,0
1746368435552027,1,1024,0
1746368435553327,3,1024,0
1746368435553858,2,512,0
1746368435556244,2,512,0
1746368435556677,1,1024,0
1746368435557529,3,1024,0
1746368435558658,2,512,0
1746368435561064,2,512,0
1746368435561392,1,1024,0
1746368435562223,3,1024,0
1746368435563760,2,512,0
1746368435566278,2,512,0
1746368435566264,1,1024,0
1746368435567214,3,1024,0
1746368435568865,2,512,0
1746368435571234,1,1024,0
1746368435571368,2,512,0
1746368435572506,3,1024,0
1746368435573917,2,512,0
1746368435576101,1,1024,0
1746368435576543,2,512,0
1746368435577458,3,1024,0
1746368435579099,2,512,0
1746368435581045,1,1024,0
1746368435581507,2,512,0
1746368435582394,3,1024,0
1746368435583698,2,512,0
1746368435585712,1,1024,0
1746368435586091,2,512,0
1746368435587056,3,1024,0
1746368435588577,2,512,0
1746368435590265,1,1024,0
1746368435591503,2,512,0
1746368435591749,3,1024,0
1746368435594142,2,512,0
1746368435595364,1,1024,0
1746368435596514,2,512,0
1746368435596707,3,1024,0
1746368435598892,2,512,0
1746368435600030,1,1024,0
1746368435601269,2,512,0
1746368435601389,3,1024,0
1746368435603658,2,512,0
1746368435604685,1,1024,0
1746368435605949,3,1024,0
1746368435606027,2,512,0
1746368435608421,2,512,0
1746368435609361,1,1024,0
1746368435610622,3,1024,0
1746368435610807,2,512,0
1746368435613185,2,512,0
1746368435614014,1,1024,0
1746368435615280,3,1024,0
1746368435615564,2,512,0
1746368435617946,2,512,0
1746368435618669,1,1024,0
1746368435619928,3,1024,0
1746368435620348,2,512,0
1746368435622733,2,512,0
1746368435623147,1,1024,0
1746368435624578,3,1024,0
1746368435625132,2,512,0
1746368435627353,1,1024,0
1746368435627444,2,512,0
1746368435629222,3,1024,0
1746368435629840,2,512,0
1746368435632021,1,1024,0
1746368435632234,2,512,0
1746368435633871,3,1024,0
1746368435634411,2,512,0
1746368435636696,1,1024,0
1746368435636815,2,512,0
1746368435638554,3,1024,0
1746368435639205,2,512,0
1746368435640956,1,1024,0
1746368435641647,2,512,0
1746368435643254,3,1024,0
1746368435644035,2,512,0
1746368435645642,1,1024,0
1746368435646454,2,512,0
1746368435647691,3,1024,0
1746368435648842,2,512,0
1746368435650066,1,1024,0
1746368435651234,2,512,0
1746368435652353,3,1024,0
1746368435653505,2,512,0
1746368435654714,1,1024,0
1746368435655864,2,512,0
1746368435656996,3,1024,0
1746368435658242,2,512,0
1746368435659290,1,1024,0
1746368435660645,2,512,0
1746368435661509,3,1024,0
1746368435663013,2,512,0
1746368435663798,1,1024,0
1746368435665412,2,512,0
1746368435666158,3,1024,0
1746368435667785,2,512,0
1746368435668457,1,1024,0
1746368435670152,2,512,0
1746368435670806,3,1024,0
1746368435672509,2,512,0
1746368435673096,1,1024,0
1746368435674858,2,512,0
1746368435675433,3,1024,0
1746368435677206,2,512,0
1746368435677723,1,1024,0
1746368435679561,2,512,0
1746368435680075,3,1024,0
1746368435681876,2,512,0
1746368435682349,1,1024,0
1746368435684161,2,512,0
1746368435684702,3,1024,0
1746368435686526,2,512,0
1746368435686977,1,1024,0
1746368435688871,2,512,0
1746368435689326,3,1024,0
1746368435691156,1,1024,0
1746368435691194,2,512,0
1746368435693839,2,512,0
1746368435693839,3,1024,0
1746368435695969,1,1024,0
1746368435696186,2,512,0
1746368435698473,3,1024,0
1746368435698573,2,512,0
1746368435700609,1,1024,0
1746368435700935,2,512,0
1746368435703097,3,1024,0
1746368435703317,2,512,0
1746368435705253,1,1024,0
1746368435705628,2,512,0
1746368435707739,3,1024,0
1746368435707831,2,512,0
1746368435709902,1,1024,0
1746368435710192,2,512,0
1746368435712403,3,1024,0
1746368435712554,2,512,0
1746368435714530,1,1024,0
1746368435714899,2,512,0
1746368435717042,3,1024,0
1746368435717255,2,512,0
1746368435719167,1,1024,0
1746368435719609,2,512,0
1746368435721579,3,1024,0
1746368435721951,2,512,0
1746368435723656,1,1024,0
1746368435724319,2,512,0
1746368435726196,3,1024,0
1746368435726687,2,512,0
1746368435728270,1,1024,0
1746368435729050,2,512,0
1746368435730809,3,1024,0
1746368435731400,2,512,0
1746368435732889,1,1024,0
1746368435733768,2,512,0
1746368435735025,3,1024,0
1746368435736168,2,512,0
1746368435737387,1,1024,0
1746368435738509,2,512,0
1746368435739670,3,1024,0
1746368435740803,2,512,0
1746368435741808,1,1024,0
1746368435743208,2,512,0
1746368435744288,3,1024,0
1746368435745548,2,512,0
1746368435746467,1,1024,0
1746368435747928,2,512,0
1746368435748900,3,1024,0
1746368435750301,2,512,0
1746368435751092,1,1024,0
1746368435752689,2,512,0
1746368435753541,3,1024,0
1746368435755070,2,512,0
1746368435755720,1,1024,0
1746368435757430,2,512,0
1746368435758150,3,1024,0
1746368435759783,2,512,0
1746368435760349,1,1024,0
1746368435762126,2,512,0
1746368435762638,3,1024,0
1746368435764492,2,512,0
1746368435764981,1,1024,0
1746368435766853,2,512,0
1746368435767249,3,1024,0
1746368435769235,2,512,0
1746368435769583,1,1024,0
1746368435771596,2,512,0
1746368435771864,3,1024,0
1746368435773964,2,512,0
1746368435773969,1,1024,0
1746368435776306,2,512,0
1746368435776475,3,1024,0
1746368435778600,1,1024,0
1746368435778652,2,512,0
1746368435780985,2,512,0
1746368435781081,3,1024,0
1746368435783084,1,1024,0
1746368435783326,2,512,0
1746368435785674,2,512,0
1746368435785683,3,1024,0
1746368435787713,1,1024,0
1746368435788015,2,512,0
1746368435790294,3,1024,0
1746368435790362,2,512,0
1746368435792251,1,1024,0
1746368435792714,2,512,0
1746368435794901,3,1024,0
1746368435795076,2,512,0
1746368435796899,1,1024,0
1746368435797415,2,512,0
1746368435799505,3,1024,0
1746368435799763,2,512,0
1746368435801509,1,1024,0
1746368435802110,2,512,0
1746368435803831,3,1024,0
1746368435804456,2,512,0
1746368435806112,1,1024,0
1746368435806799,2,512,0
1746368435808463,3,1024,0
1746368435809139,2,512,0
1746368435810742,1,1024,0
1746368435811475,2,512,0
1746368435813074,3,1024,0
1746368435813823,2,512,0
1746368435815032,1,1024,0
1746368435816184,2,512,0
1746368435817417,3,1024,0
1746368435818555,2,512,0
1746368435819665,1,1024,0
1746368435820911,2,512,0
1746368435821946,3,1024,0
1746368435823140,2,512,0
1746368435824272,1,1024,0
1746368435825598,2,512,0
1746368435826553,3,1024,0
1746368435827951,2,512,0
1746368435828607,1,1024,0
1746368435830278,2,512,0
1746368435831169,3,1024,0
1746368435832605,2,512,0
1746368435833221,1,1024,0
1746368435834940,2,512,0
1746368435835781,3,1024,0
1746368435837263,2,512,0
1746368435837676,1,1024,0
1746368435839589,2,512,0
1746368435840412,3,1024,0
1746368435841920,2,512,0
1746368435841987,1,1024,0
1746368435844245,2,512,0
1746368435845059,3,1024,0
1746368435846606,2,512,0
1746368435846608,1,1024,0
1746368435848991,2,512,0
1746368435849704,3,1024,0
1746368435851273,1,1024,0
1746368435851365,2,512,0
1746368435853690,2,512,0
1746368435854318,3,1024,0
1746368435855877,1,1024,0
1746368435856013,2,512,0
1746368435858342,2,512,0
1746368435858936,3,1024,0
1746368435860480,1,1024,0
1746368435860662,2,512,0
1746368435862980,2,512,0
1746368435863659,3,1024,0
1746368435865126,1,1024,0
1746368435865300,2,512,0
1746368435867622,2,512,0
1746368435868295,3,1024,0
1746368435869756,1,1024,0
1746368435869925,2,512,0
1746368435872114,2,512,0
1746368435872894,3,1024,0
1746368435874101,1,1024,0
1746368435874450,2,512,0
1746368435876793,2,512,0
1746368435877497,3,1024,0
1746368435878754,1,1024,0
1746368435879137,2,512,0
1746368435881465,2,512,0
1746368435882158,3,1024,0
1746368435883381,1,1024,0
1746368435883789,2,512,0
1746368435886150,2,512,0
1746368435886643,3,1024,0
1746368435887985,1,1024,0
1746368435888277,2,512,0
1746368435890628,2,512,0
1746368435891263,3,1024,0
1746368435892324,1,1024,0
1746368435892964,2,512,0
1746368435895333,2,512,0
1746368435895877,3,1024,0
1746368435896572,1,1024,0
1746368435897729,2,512,0
1746368435900047,2,512,0
1746368435900473,3,1024,0
1746368435901183,1,1024,0
1746368435902394,2,512,0
1746368435904638,2,512,0
1746368435905066,3,1024,0
1746368435905783,1,1024,0
1746368435906949,2,512,0
1746368435909261,2,512,0
1746368435909667,3,1024,0
1746368435910399,1,1024,0
1746368435911640,2,512,0
1746368435913960,2,512,0
1746368435914266,3,1024,0
1746368435915055,1,1024,0
1746368435916280,2,512,0
1746368435918635,2,512,0
1746368435918665,3,1024,0
1746368435919684,1,1024,0
1746368435921025,2,512,0
1746368435923315,3,1024,0
1746368435923350,2,512,0
1746368435924343,1,1024,0
1746368435925678,2,512,0
1746368435927910,3,1024,0
1746368435928025,2,512,0
1746368435928964,1,1024,0
1746368435930354,2,512,0
1746368435932519,3,1024,0
1746368435932685,2,512,0
1746368435933624,1,1024,0
1746368435935010,2,512,0
1746368435937122,3,1024,0
1746368435937336,2,512,0
1746368435938227,1,1024,0
1746368435939657,2,512,0
1746368435941733,3,1024,0
1746368435941985,2,512,0
1746368435942816,1,1024,0
1746368435944305,2,512,0
1746368435946328,3,1024,0
1746368435946624,2,512,0
1746368435947415,1,1024,0
1746368435948952,2,512,0
1746368435950933,3,1024,0
1746368435951290,2,512,0
1746368435952103,1,1024,0
1746368435953614,2,512,0
1746368435955534,3,1024,0
1746368435955936,2,512,0
1746368435956745,1,1024,0
1746368435958269,2,512,0
1746368435960147,3,1024,0
1746368435960601,2,512,0
1746368435961443,1,1024,0
1746368435962927,2,512,0
1746368435964745,3,1024,0
1746368435965262,2,512,0
1746368435966082,1,1024,0
1746368435967592,2,512,0
1746368435969345,3,1024,0
1746368435969951,2,512,0
1746368435970732,1,1024,0
1746368435972314,2,512,0
1746368435973544,3,1024,0
1746368435974690,2,512,0
1746368435975376,1,1024,0
1746368435977034,2,512,0
1746368435977770,3,1024,0
1746368435979419,2,512,0
1746368435979842,1,1024,0
1746368435981814,2,512,0
1746368435982159,3,1024,0
1746368435984177,2,512,0
1746368435984179,1,1024,0
1746368435986436,3,1024,0
1746368435986522,2,512,0
1746368435988721,1,1024,0
1746368435988859,2,512,0
1746368435991039,2,512,0
1746368435991039,3,1024,0
1746368435993347,1,1024,0
1746368435993402,2,512,0
1746368435995687,3,1024,0
1746368435995759,2,512,0
1746368435997985,1,1024,0
1746368435998097,2,512,0
1746368436000299,3,1024,0
1746368436000430,2,512,0
1746368436002580,1,1024,0
1746368436002657,2,512,0
1746368436004684,3,1024,0
1746368436005012,2,512,0
1746368436007053,1,1024,0
1746368436007354,2,512,0
1746368436009338,3,1024,0
1746368436009698,2,512,0
1746368436011646,1,1024,0
1746368436012038,2,512,0
1746368436013909,3,1024,0
1746368436014382,2,512,0
1746368436016255,1,1024,0
1746368436016739,2,512,0
1746368436018552,3,1024,0
1746368436019085,2,512,0
1746368436020879,1,1024,0
1746368436021429,2,512,0
1746368436023162,3,1024,0
1746368436023764,2,512,0
1746368436025533,1,1024,0
1746368436026100,2,512,0
1746368436027798,3,1024,0
1746368436028388,2,512,0
1746368436030093,1,1024,0
1746368436030733,2,512,0
1746368436032400,3,1024,0
1746368436033086,2,512,0
1746368436034758,1,1024,0
1746368436035420,2,512,0
1746368436037089,3,1024,0
1746368436037753,2,512,0
1746368436039420,1,1024,0
1746368436040125,2,512,0
1746368436041707,3,1024,0
1746368436042420,2,512,0
1746368436044036,1,1024,0
1746368436044763,2,512,0
1746368436046306,3,1024,0
1746368436047107,2,512,0
1746368436048286,1,1024,0
1746368436049494,2,512,0
1746368436050897,3,1024,0
1746368436051880,2,512,0
1746368436052898,1,1024,0
1746368436054220,2,512,0
1746368436055506,3,1024,0
1746368436056585,2,512,0
1746368436057541,1,1024,0
1746368436058960,2,512,0
1746368436060111,3,1024,0
1746368436061333,2,512,0
1746368436062188,1,1024,0
1746368436063679,2,512,0
1746368436064718,3,1024,0
1746368436066021,2,512,0
1746368436066854,1,1024,0
1746368436068385,2,512,0
1746368436069324,3,1024,0
1746368436070747,2,512,0
1746368436071499,1,1024,0
1746368436073125,2,512,0
1746368436073843,3,1024,0
1746368436075497,2,512,0
1746368436076142,1,1024,0
1746368436077857,2,512,0
1746368436078466,3,1024,0
1746368436080193,2,512,0
1746368436080659,1,1024,0
1746368436082558,2,512,0
1746368436082836,3,1024,0
1746368436084927,2,512,0
1746368436084931,1,1024,0
1746368436087226,3,1024,0
1746368436087272,2,512,0
1746368436089562,1,1024,0
1746368436089637,2,512,0
1746368436091858,3,1024,0
1746368436091892,2,512,0
1746368436094180,1,1024,0
1746368436094253,2,512,0
1746368436096488,3,1024,0
1746368436096606,2,512,0
1746368436098820,1,1024,0
1746368436098969,2,512,0
1746368436101119,2,512,0
1746368436101117,3,1024,0
1746368436103421,1,1024,0
1746368436103497,2,512,0
1746368436105769,3,1024,0
1746368436105852,2,512,0
1746368436108075,1,1024,0
1746368436108202,2,512,0
1746368436110438,3,1024,0
1746368436110561,2,512,0
1746368436112708,1,1024,0
1746368436112896,2,512,0
1746368436114818,3,1024,0
1746368436115246,2,512,0
1746368436117106,1,1024,0
1746368436117593,2,512,0
1746368436119450,3,1024,0
1746368436119970,2,512,0
1746368436121774,1,1024,0
1746368436122320,2,512,0
1746368436124116,3,1024,0
1746368436124681,2,512,0
1746368436126432,1,1024,0
1746368436127036,2,512,0
1746368436128760,3,1024,0
1746368436129382,2,512,0
1746368436131059,1,1024,0
1746368436131742,2,512,0
1746368436133390,3,1024,0
1746368436134092,2,512,0
1746368436135676,1,1024,0
1746368436136487,2,512,0
1746368436137711,3,1024,0
1746368436138859,2,512,0
1746368436140304,1,1024,0
1746368436141249,2,512,0
1746368436142377,3,1024,0
1746368436143626,2,512,0
1746368436144765,1,1024,0
1746368436145982,2,512,0
1746368436147031,3,1024,0
1746368436148202,2,512,0
1746368436149413,1,1024,0
1746368436150537,2,512,0
1746368436151682,3,1024,0
1746368436152935,2,512,0
1746368436154044,1,1024,0
1746368436155195,2,512,0
1746368436156356,3,1024,0
1746368436157481,2,512,0
1746368436158651,1,1024,0
1746368436159866,2,512,0
1746368436161029,3,1024,0
1746368436162180,2,512,0
1746368436163332,1,1024,0
1746368436164568,2,512,0
1746368436165687,3,1024,0
1746368436167001,2,512,0
1746368436168001,1,1024,0
1746368436169376,2,512,0
1746368436170429,3,1024,0
1746368436171738,2,512,0
1746368436172673,1,1024,0
1746368436174102,2,512,0
1746368436174852,3,1024,0
1746368436176462,2,512,0
1746368436177379,1,1024,0
1746368436178828,2,512,0
1746368436179607,3,1024,0
1746368436181211,2,512,0
1746368436182014,1,1024,0
1746368436183589,2,512,0
1746368436184256,3,1024,0
1746368436185987,2,512,0
1746368436186644,1,1024,0
1746368436188372,2,512,0
1746368436188881,3,1024,0
1746368436190755,2,512,0
1746368436191259,1,1024,0
1746368436193150,2,512,0
1746368436193506,3,1024,0
1746368436195537,2,512,0
1746368436195891,1,1024,0
1746368436197931,2,512,0
1746368436198132,3,1024,0
1746368436200312,2,512,0
1746368436200542,1,1024,0
1746368436202681,2,512,0
1746368436202753,3,1024,0
1746368436204967,2,512,0
1746368436205121,1,1024,0
1746368436207447,2,512,0
1746368436207424,3,1024,0
1746368436209829,2,512,0
1746368436209936,1,1024,0
1746368436212130,3,1024,0
1746368436212273,2,512,0
1746368436214626,1,1024,0
1746368436215018,2,512,0
1746368436217033,3,1024,0
1746368436217403,2,512,0
1746368436219323,1,1024,0
1746368436219910,2,512,0
1746368436221735,3,1024,0
1746368436222283,2,512,0
1746368436223878,1,1024,0
1746368436224653,2,512,0
1746368436226391,3,1024,0
1746368436226968,2,512,0
1746368436228519,1,1024,0
1746368436229352,2,512,0
1746368436230913,3,1024,0
1746368436231710,2,512,0
1746368436233192,1,1024,0
1746368436234032,2,512,0
1746368436235258,3,1024,0
1746368436236409,2,512,0
1746368436237605,1,1024,0
1746368436238777,2,512,0
1746368436239898,3,1024,0
1746368436241049,2,512,0
1746368436242298,1,1024,0
1746368436243449,2,512,0
1746368436244531,3,1024,0
1746368436245939,2,512,0
1746368436246917,1,1024,0
1746368436248353,2,512,0
1746368436248953,3,1024,0
1746368436250754,2,512,0
1746368436251497,1,1024,0
1746368436253129,2,512,0
1746368436253629,3,1024,0
1746368436255570,2,512,0
1746368436255921,1,1024,0
1746368436257952,2,512,0
1746368436258317,3,1024,0
1746368436260306,2,512,0
1746368436260583,1,1024,0
1746368436262656,2,512,0
1746368436262963,3,1024,0
1746368436265046,2,512,0
1746368436265048,1,1024,0
1746368436267397,2,512,0
1746368436267487,3,1024,0
1746368436269633,1,1024,0
1746368436269873,2,512,0
1746368436271992,3,1024,0
1746368436272215,2,512,0
1746368436274276,1,1024,0
1746368436274393,2,512,0
1746368436276409,3,1024,0
1746368436276624,2,512,0
1746368436278730,1,1024,0
1746368436279017,2,512,0
1746368436281014,3,1024,0
1746368436281364,2,512,0
1746368436282998,1,1024,0
1746368436283697,2,512,0
1746368436285678,3,1024,0
1746368436286065,2,512,0
1746368436287269,1,1024,0
1746368436288416,2,512,0
1746368436290335,3,1024,0
1746368436290786,2,512,0
1746368436291936,1,1024,0
1746368436293084,2,512,0
1746368436294956,3,1024,0
1746368436295418,2,512,0
1746368436296542,1,1024,0
1746368436297747,2,512,0
1746368436299503,3,1024,0
1746368436299932,2,512,0
1746368436301169,1,1024,0
1746368436302296,2,512,0
1746368436304115,3,1024,0
1746368436304633,2,512,0
1746368436305807,1,1024,0
1746368436307000,2,512,0
1746368436308746,3,1024,0
1746368436309390,2,512,0
1746368436310470,1,1024,0
1746368436311619,2,512,0
1746368436313375,3,1024,0
1746368436313978,2,512,0
1746368436315136,1,1024,0
1746368436316324,2,512,0
1746368436318017,3,1024,0
1746368436318676,2,512,0
1746368436319777,1,1024,0
1746368436321043,2,512,0
1746368436322636,3,1024,0
1746368436323383,2,512,0
1746368436324403,1,1024,0
1746368436325775,2,512,0
1746368436327247,3,1024,0
1746368436328112,2,512,0
1746368436328557,1,1024,0
1746368436330472,2,512,0
1746368436331889,3,1024,0
1746368436332834,2,512,0
1746368436333181,1,1024,0
1746368436335211,2,512,0
1746368436336486,3,1024,0
1746368436337591,2,512,0
1746368436337803,1,1024,0
1746368436339941,2,512,0
1746368436341172,3,1024,0
1746368436342313,2,512,0
1746368436342438,1,1024,0
1746368436344657,2,512,0
1746368436345841,3,1024,0
1746368436347048,2,512,0
1746368436347093,1,1024,0
1746368436349350,2,512,0
1746368436350492,3,1024,0
1746368436351642,1,1024,0
1746368436351722,2,512,0
1746368436354006,2,512,0
1746368436355148,3,1024,0
1746368436356284,2,512,0
1746368436356284,1,1024,0
1746368436358625,2,512,0
1746368436359773,3,1024,0
1746368436360905,1,1024,0
1746368436360974,2,512,0
1746368436363303,2,512,0
1746368436364450,3,1024,0
1746368436365529,1,1024,0
1746368436365754,2,512,0
1746368436368103,2,512,0
1746368436369175,3,1024,0
1746368436370195,1,1024,0
1746368436370475,2,512,0
1746368436372727,2,512,0
1746368436373861,3,1024,0
1746368436374847,1,1024,0
1746368436375076,2,512,0
1746368436377336,2,512,0
1746368436378470,3,1024,0
1746368436379512,1,1024,0
1746368436379891,2,512,0
1746368436382248,2,512,0
1746368436383144,3,1024,0
1746368436384137,1,1024,0
1746368436384591,2,512,0
1746368436386946,2,512,0
1746368436387818,3,1024,0
1746368436388679,1,1024,0
1746368436389299,2,512,0
1746368436391634,2,512,0
1746368436392444,3,1024,0
1746368436393319,1,1024,0
1746368436393999,2,512,0
1746368436396468,2,512,0
1746368436397117,3,1024,0
1746368436397945,1,1024,0
1746368436398817,2,512,0
1746368436401152,2,512,0
1746368436401753,3,1024,0
1746368436402590,1,1024,0
1746368436403530,2,512,0
1746368436405934,2,512,0
1746368436406450,3,1024,0
1746368436407275,1,1024,0
1746368436408315,2,512,0
1746368436410683,2,512,0
1746368436411084,3,1024,0
1746368436411993,1,1024,0
1746368436413130,2,512,0
1746368436415448,2,512,0
1746368436415450,3,1024,0
1746368436416653,1,1024,0
1746368436417792,2,512,0
1746368436420097,3,1024,0
1746368436420177,2,512,0
1746368436421312,1,1024,0
1746368436422541,2,512,0
1746368436424746,3,1024,0
1746368436424889,2,512,0
1746368436425793,1,1024,0
1746368436427248,2,512,0
1746368436428918,3,1024,0
1746368436429603,2,512,0
1746368436430436,1,1024,0
1746368436431944,2,512,0
1746368436433132,3,1024,0
1746368436434277,2,512,0
1746368436435062,1,1024,0
1746368436436584,2,512,0
1746368436437587,3,1024,0
1746368436438946,2,512,0
1746368436439695,1,1024,0
1746368436441241,2,512,0
1746368436442218,3,1024,0
1746368436443619,2,512,0
1746368436444371,1,1024,0
1746368436446044,2,512,0
1746368436446858,3,1024,0
1746368436448407,2,512,0
1746368436448983,1,1024,0
1746368436450746,2,512,0
1746368436451270,3,1024,0
1746368436453104,2,512,0
1746368436453221,1,1024,0
1746368436455516,2,512,0
1746368436455516,3,1024,0
1746368436457890,1,1024,0
1746368436457907,2,512,0
1746368436460355,2,512,0
1746368436460332,3,1024,0
1746368436462556,1,1024,0
1746368436462743,2,512,0
1746368436464880,2,512,0
1746368436464996,3,1024,0
1746368436467208,1,1024,0
1746368436467236,2,512,0
1746368436469552,3,1024,0
1746368436469581,2,512,0
1746368436471815,1,1024,0
1746368436471898,2,512,0
1746368436474156,3,1024,0
1746368436474228,2,512,0
1746368436476266,1,1024,0
1746368436476474,2,512,0
1746368436478608,3,1024,0
1746368436478712,2,512,0
1746368436480909,2,512,0
1746368436480914,1,1024,0
1746368436483226,2,512,0
1746368436483295,3,1024,0
1746368436485514,1,1024,0
1746368436485565,2,512,0
1746368436487841,2,512,0
